перепускной B-COMPONENT
клапан I-COMPONENT
, O
который O
соединять O
полость O
газовый B-COMPONENT
пружина I-COMPONENT
с O
полость O
сжатие O
. O
оба B-ATTRIBUTE
клапан B-COMPONENT
иметь O
электромагнитный B-COMPONENT
привод I-COMPONENT
с O
частота O
срабатывание O
за O
один O
рабочий O
цикл O
двигатель O
, O
как O
минимум O
, O
один O
раз O
и O
управляться B-ATTRIBUTE
по I-ATTRIBUTE
сигнал I-ATTRIBUTE
датчик I-ATTRIBUTE
определение I-ATTRIBUTE
положение I-ATTRIBUTE
поршень I-ATTRIBUTE
и I-ATTRIBUTE
вытеснитель I-ATTRIBUTE
посредством O
микропроцессорный B-COMPONENT
контроллер I-COMPONENT
. O
1 O
з O
. O
п O
. O
ф O
- O
лы O
, O
1 O
ил O
. O

газотурбинный B-SYSTEM
двигатель I-SYSTEM
содержать O
электрический O
стартер B-COMPONENT
- I-COMPONENT
генератор I-COMPONENT
, O
ротор B-COMPONENT
который O
приводиться O
в O
вращение O
вал B-COMPONENT
компрессор B-COMPONENT
высокий I-COMPONENT
давление I-COMPONENT
и O
статор B-COMPONENT
который O
установить O
на O
промежуточный B-COMPONENT
картер I-COMPONENT
газотурбинный B-SYSTEM
двигатель I-SYSTEM
. O
стартер B-COMPONENT
- I-COMPONENT
генератор I-COMPONENT
закрыть O
герметичный B-COMPONENT
корпус I-COMPONENT
, O
установить O
в O
передний B-COMPONENT
отсек I-COMPONENT
газотурбинный B-SYSTEM
двигатель I-SYSTEM
, O
который O
находиться O
внутри O
промежуточный B-COMPONENT
картер I-COMPONENT
и O
который O
содержать O
масло B-COMPONENT
. O
в O
герметичный B-COMPONENT
корпус I-COMPONENT
стартер B-COMPONENT
- I-COMPONENT
генератор I-COMPONENT
подаваться O
воздух O
под O
давление O
. O
герметичный B-COMPONENT
корпус I-COMPONENT
содержать O
первый B-COMPONENT
средство I-COMPONENT
соединение I-COMPONENT
с O
электрический B-COMPONENT
кабель I-COMPONENT
, O
проходить O
в O
конструктивный O
стойка B-COMPONENT
промежуточный B-COMPONENT
картер I-COMPONENT
. O
при O
это O
первый B-COMPONENT
средство I-COMPONENT
соединение I-COMPONENT
являться O
герметичный O
и O
расположить O
внутри O
камера B-COMPONENT
, O
ограничить O
корпус B-COMPONENT
и O
промежуточный B-COMPONENT
картер I-COMPONENT
и O
питать O
воздух O
под O
давление O
. O
стартер B-COMPONENT
- I-COMPONENT
генератор I-COMPONENT
содержать O
наружный B-ATTRIBUTE
цилиндрический B-COMPONENT
элемент I-COMPONENT
, O
образовать O
опора B-COMPONENT
статор B-COMPONENT
, O
внутренний B-ATTRIBUTE
цилиндрический B-COMPONENT
элемент I-COMPONENT
, O
коаксиальный O
с O
наружный B-ATTRIBUTE
цилиндрический B-COMPONENT
элемент I-COMPONENT
и O
образовать O
опора B-COMPONENT
ротор B-COMPONENT
, O
и O
кольцевой B-COMPONENT
крышка I-COMPONENT
, O
закрепить O
на O
осевой B-COMPONENT
конец I-COMPONENT
наружный B-ATTRIBUTE
цилиндрический B-COMPONENT
элемент I-COMPONENT
и O
взаимодействовать O
с O
внутренний B-ATTRIBUTE
цилиндрический B-COMPONENT
элемент I-COMPONENT
. O
на O
наружный B-ATTRIBUTE
цилиндрический B-COMPONENT
элемент I-COMPONENT
корпус O
установить O
изогнутый O
средство B-COMPONENT
соединение I-COMPONENT
обмотка B-COMPONENT
статор B-COMPONENT
с O
электрический B-COMPONENT
кабель I-COMPONENT
, O
выходить O
в O
осевой O
направление O
наружу O
корпус B-COMPONENT
. O
изобретение O
направить O
на O
облегчение O
установка O
и O
демонтаж O
встроить O
стартер O
- O
генератор O
и O
упрощение O
его O
соединение O
с O
электрический O
кабель O
питание O
или O
распределение O
ток O
. O
2 O
н O
. O
и O
13 O
з O
. O
п O
. O
ф O
- O
лы O
, O
5 O
ил O
. O

изобретение O
относиться O
к O
устройство O
для O
сжигание O
газообразный O
топливо O
, O
в O
частность O
к O
вихревой O
горелка O
. O
горелка B-SYSTEM
с I-SYSTEM
двухслойный I-SYSTEM
вихревой I-SYSTEM
противоточный I-SYSTEM
течение I-SYSTEM
содержать O
цилиндрический B-COMPONENT
корпус I-COMPONENT
горелка I-COMPONENT
и O
коаксиально O
установить O
в O
он O
жаровую B-COMPONENT
труба I-COMPONENT
и O
сопло B-COMPONENT
, O
в O
который O
между O
корпус B-COMPONENT
горелка I-COMPONENT
и O
жаровой B-COMPONENT
труба I-COMPONENT
иметься O
воздушный B-COMPONENT
канал I-COMPONENT
, O
жаровой B-COMPONENT
труба I-COMPONENT
иметь O
передний B-COMPONENT
стенка I-COMPONENT
, O
на O
который O
расположить O
входной B-COMPONENT
окно I-COMPONENT
, O
и O
задний B-COMPONENT
стенка I-COMPONENT
, O
на O
который O
расположить O
сопло B-COMPONENT
, O
на O
корпус B-COMPONENT
горелка I-COMPONENT
установить O
устройство B-COMPONENT
подача I-COMPONENT
топливо I-COMPONENT
в O
входной B-COMPONENT
окно I-COMPONENT
, O
а O
в O
воздушный B-COMPONENT
канал I-COMPONENT
у O
входной O
окно O
иметься O
завихритель B-COMPONENT
. O
у O
задний B-COMPONENT
стенка I-COMPONENT
расположить O
дополнительный B-COMPONENT
завихритель I-COMPONENT
и O
дополнительный B-COMPONENT
устройство I-COMPONENT
подача I-COMPONENT
топливо I-COMPONENT
, O
при O
это O
сопло B-COMPONENT
частично O
разместить O
внутри O
жаровой B-COMPONENT
труба I-COMPONENT
, O
а O
входной B-COMPONENT
окно I-COMPONENT
выполнить O
в O
вид O
установить B-ATTRIBUTE
в I-ATTRIBUTE
он I-ATTRIBUTE
кольцо I-ATTRIBUTE
. O

устройство B-SYSTEM
для I-SYSTEM
крепление I-SYSTEM
изоляция I-SYSTEM
к I-SYSTEM
стена I-SYSTEM
, O
состоять O
из O
фиксировать B-COMPONENT
втулка I-COMPONENT
( O
1 O
) O
, O
который O
оканчиваться O
на O
один O
конец O
зона B-COMPONENT
расширение I-COMPONENT
( O
2 O
) O
, O
а O
на O
другой O
- O
круглый B-COMPONENT
пластина I-COMPONENT
( O
3 O
) O
, O
где O
внутри O
фиксировать B-COMPONENT
втулка I-COMPONENT
( O
1 O
) O
находиться O
расширительный B-COMPONENT
элемент I-COMPONENT
( O
4 O
) O
, O
предпочтительно O
- O
в O
вид O
винт B-COMPONENT
, O
отличаться O
тот O
, O
что O
расширительный B-COMPONENT
элемент I-COMPONENT
( O
4 O
) O
иметь O
головка B-COMPONENT
, O
встраивать O
с O
образование O
неразъемный O
соединение O
в O
втулка B-COMPONENT
( I-COMPONENT
5 I-COMPONENT
) I-COMPONENT
с I-COMPONENT
наружный I-COMPONENT
резьба I-COMPONENT
, O
где O
в O
втулка B-COMPONENT
( O
5 O
) O
предусмотреть O
многоугольный B-COMPONENT
отверстие I-COMPONENT
( O
6 O
) O
, O
фиксировать B-COMPONENT
втулка I-COMPONENT
( O
1 O
) O
иметь O
диаметр B-ATTRIBUTE
с I-ATTRIBUTE
постепенный I-ATTRIBUTE
уменьшение I-ATTRIBUTE
, O
причем O
больший B-ATTRIBUTE
диаметр I-ATTRIBUTE
( O
d O
) O
находиться O
с O
сторона O
ввод O
, O
длина B-ATTRIBUTE
( O
l O
2 O
) O
фиксировать B-COMPONENT
втулка I-COMPONENT
( O
1 O
) O
от O
ступень B-COMPONENT
до O
конец O
фиксировать O
втулка O
не O
меньше O
, O
чем O
длина B-ATTRIBUTE
( O
l O
1 O
) O
расширительный B-COMPONENT
элемент I-COMPONENT
( O
4 O
) O
от O
точка B-COMPONENT
присоединение I-COMPONENT
к O
втулка B-COMPONENT
( O
5 O
) O
до O
его O
конец O
, O
больший B-ATTRIBUTE
внутренний I-ATTRIBUTE
диаметр I-ATTRIBUTE
( O
d O
) O
фиксировать B-COMPONENT
втулка I-COMPONENT
( O
1 O
) O
больше O
, O
чем O
наружный B-ATTRIBUTE
диаметр I-ATTRIBUTE
( O
d O
1 O
) O
втулка B-COMPONENT
( O
5 O
) O
, O
жестко O
присоединять O
к O
расширительный B-COMPONENT
элемент I-COMPONENT
( O
4 O
) O
, O
а O
длина B-ATTRIBUTE
отрезок I-ATTRIBUTE
( O
k O
) O
с O
больший B-ATTRIBUTE
внутренний I-ATTRIBUTE
диаметр I-ATTRIBUTE
( O
d O
) O
фиксировать B-COMPONENT
втулка I-COMPONENT
( O
1 O
) O
не O
меньше O
, O
чем O
длина B-ATTRIBUTE
( O
k O
1 O
) O
втулка B-COMPONENT
( O
5 O
) O
, O
присоединять O
с O
образование O
неразъемный O
соединение O
к O
расширительный B-COMPONENT
элемент I-COMPONENT
( O
4 O
) O
. O

двигатель B-SYSTEM
внутренний I-SYSTEM
сгорание I-SYSTEM
содержать O
поршень B-COMPONENT
, O
установить O
с O
возможность O
возвратный B-ATTRIBUTE
- I-ATTRIBUTE
поступательный I-ATTRIBUTE
движение I-ATTRIBUTE
в O
соответствующий O
цилиндр B-COMPONENT
, O
расположить O
через O
равный O
промежуток O
вокруг O
продольный O
ось B-COMPONENT
вращение I-COMPONENT
. O

группа O
изобретение O
относиться O
к O
регулировать B-SYSTEM
клапан I-SYSTEM
с I-SYSTEM
встроить I-SYSTEM
затвор I-SYSTEM
и O
к O
способ O
изготовление O
регулировать O
клапан O
. O
регулировать B-SYSTEM
клапан I-SYSTEM
с I-SYSTEM
встроить I-SYSTEM
затвор I-SYSTEM
содержать O
цельный B-COMPONENT
корпус I-COMPONENT
